Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
"2","2.2","2.2.3","SH_STA_ANEM","Proportion of women aged 15-49 years with anaemia (%)","360","Indonesia","2015","28.2","2015","","35.4","21.9","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM","Proportion of women aged 15-49 years with anaemia (%)","360","Indonesia","2016","28.9","2016","","37.2","21.8","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM","Proportion of women aged 15-49 years with anaemia (%)","360","Indonesia","2017","29.6","2017","","39.3","21.5","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM","Proportion of women aged 15-49 years with anaemia (%)","360","Indonesia","2018","30.4","2018","","41.7","20.9","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM","Proportion of women aged 15-49 years with anaemia (%)","360","Indonesia","2019","31.2","2019","","44.4","20.3","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2012","40.6","2012","","47.3","32.6","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2013","41.0","2013","","47.5","33.6","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2014","41.5","2014","","47.8","34.3","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2015","42.1","2015","","48.2","34.9","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2016","42.7","2016","","48.6","35.4","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2017","43.2","2017","","49.2","35.7","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2018","43.7","2018","","49.8","35.7","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_PREG","Proportion of women aged 15-49 years with anaemia, pregnant (%)","360","Indonesia","2019","44.2","2019","","50.4","35.3","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2012","26.3","2012","","32.9","20.7","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2013","26.6","2013","","33.1","20.8","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2014","27.0","2014","","33.9","21.0","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2015","27.6","2015","","35.0","20.9","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2016","28.3","2016","","36.8","20.9","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2017","29.0","2017","","39.0","20.5","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2018","29.8","2018","","41.5","19.9","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.2","2.2.3","SH_STA_ANEM_NPRG","Proportion of women aged 15-49 years with anaemia, non-pregnant (%)","360","Indonesia","2019","30.6","2019","","44.3","19.4","","WHO Global Health Observatory (https://www.who.int/data/gho/)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-49","","","","E","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2012","NaN","2012","","","","2011","NA","","NaN = A figure was not provided","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2012","NaN","2012","","","","2011","NA","","NaN = A figure was not provided","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2012","NaN","2012","","","","2011","NA","","NaN = A figure was not provided","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2013","NaN","2013","","","","2011","NA","","NaN = A figure was not provided","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2013","NaN","2013","","","","2011","NA","","NaN = A figure was not provided","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2013","NaN","2013","","","","2011","NA","","NaN = A figure was not provided","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2014","NaN","2014","","","","2011","NA","","NaN = A figure was not provided","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2014","NaN","2014","","","","2011","NA","","NaN = A figure was not provided","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2014","NaN","2014","","","","2011","NA","","NaN = A figure was not provided","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2015","NaN","2015","","","","2011","NA","","NaN = A figure was not provided","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
"2","2.3","2.3.1","PD_AGR_SSFP","Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)","360","Indonesia","2015","NaN","2015","","","","2011","NA","","NaN = A figure was not provided","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","CON_USD","","","","","","NA","","","","","","","",""
