,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
331,2.0,2.1,2.1.2,AG_PRD_FIESMSN,Total population in moderate or severe food insecurity (thousands of people),360.0,Indonesia,2016.0,1897.1,2015-17,,1954.7,1839.5,,National Entity,,The observation value represents the 3-year average of the period 2015-2017,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
334,2.0,2.1,2.1.2,AG_PRD_FIESMSN,Total population in moderate or severe food insecurity (thousands of people),360.0,Indonesia,2017.0,1999.9,2016-18,,2053.9,1946.0,,National Entity,,The observation value represents the 3-year average of the period 2016-2018,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
337,2.0,2.1,2.1.2,AG_PRD_FIESMSN,Total population in moderate or severe food insecurity (thousands of people),360.0,Indonesia,2018.0,1865.1,2017-19,,1916.6,1813.7,,National Entity,,The observation value represents the 3-year average of the period 2017-2019,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
340,2.0,2.1,2.1.2,AG_PRD_FIESMSN,Total population in moderate or severe food insecurity (thousands of people),360.0,Indonesia,2019.0,1677.8,2018-20,,1727.8,1627.8,,National Entity,,The observation value represents the 3-year average of the period 2018-2020,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
343,2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity in the adult population (%),360.0,Indonesia,2015.0,0.7,2014-16,,0.8,0.6,,National Entity,,The observation value represents the 3-year average of the period 2014-2016,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,ALLAGE,,,,CA,,,,,,,,
346,2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity in the adult population (%),360.0,Indonesia,2016.0,0.9,2015-17,,0.9,0.8,,National Entity,,The observation value represents the 3-year average of the period 2015-2017,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,ALLAGE,,,,CA,,,,,,,,
349,2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity in the adult population (%),360.0,Indonesia,2017.0,0.9,2016-18,,1.0,0.8,,National Entity,,The observation value represents the 3-year average of the period 2016-2018,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,ALLAGE,,,,CA,,,,,,,,
352,2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity in the adult population (%),360.0,Indonesia,2018.0,0.8,2017-19,,0.9,0.8,,National Entity,,The observation value represents the 3-year average of the period 2017-2019,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,ALLAGE,,,,CA,,,,,,,,
355,2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity in the adult population (%),360.0,Indonesia,2019.0,0.7,2018-20,,0.8,0.7,,National Entity,,The observation value represents the 3-year average of the period 2018-2020,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,ALLAGE,,,,CA,,,,,,,,
358,2.0,2.1,2.1.2,AG_PRD_FIESSN,Total population in severe food insecurity (thousands of people),360.0,Indonesia,2015.0,175.5,2014-16,,193.8,157.3,,National Entity,,The observation value represents the 3-year average of the period 2014-2016,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
361,2.0,2.1,2.1.2,AG_PRD_FIESSN,Total population in severe food insecurity (thousands of people),360.0,Indonesia,2016.0,229.0,2015-17,,247.6,210.5,,National Entity,,The observation value represents the 3-year average of the period 2015-2017,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
364,2.0,2.1,2.1.2,AG_PRD_FIESSN,Total population in severe food insecurity (thousands of people),360.0,Indonesia,2017.0,240.1,2016-18,,257.7,222.5,,National Entity,,The observation value represents the 3-year average of the period 2016-2018,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
367,2.0,2.1,2.1.2,AG_PRD_FIESSN,Total population in severe food insecurity (thousands of people),360.0,Indonesia,2018.0,222.7,2017-19,,239.3,206.0,,National Entity,,The observation value represents the 3-year average of the period 2017-2019,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
370,2.0,2.1,2.1.2,AG_PRD_FIESSN,Total population in severe food insecurity (thousands of people),360.0,Indonesia,2019.0,192.7,2018-20,,208.3,177.1,,National Entity,,The observation value represents the 3-year average of the period 2018-2020,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,NUM_TH,,ALLAGE,,,,CA,,,,,,,,
372,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2012.0,23.4,2011-2013,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
373,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2013.0,21.0,2012-2014,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
374,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2014.0,19.6,2013-2015,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
375,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2015.0,18.2,2014-2016,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
376,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2016.0,17.7,2015-2017,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
377,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2017.0,16.8,2016-2018,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
378,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2018.0,17.2,2017-2019,,,,,"FAO, Statistics Division",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
379,2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourish people (millions),360.0,Indonesia,2019.0,17.6,2018-2020,,,,,"FAO, Statistics Division",,Estimates are based on projected values,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_M,,,,,,E,,,,,,,,
380,2.0,2.2,2.2.1,SH_STA_STNT,Proportion of children moderately or severely stunted (%),360.0,Indonesia,2013.0,36.4,2013 (2013),,,,,"National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_POP_U5,,<5Y,,,,CA,,,,,,,,
381,2.0,2.2,2.2.1,SH_STA_STNT,Proportion of children moderately or severely stunted (%),360.0,Indonesia,2018.0,30.8,2018 (2018),,,,,"National report on basic health research, RISKESDAS, 2018. Jakarta, Indonesia,",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_POP_U5,,<5Y,,,,C,,,,,,,,
382,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2012.0,8094.2,2012,,8546.1,7654.0,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
383,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2013.0,8077.2,2013,,8545.9,7621.4,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
384,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2014.0,8068.6,2014,,8571.0,7581.4,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
385,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2015.0,8024.6,2015,,8575.3,7492.6,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
386,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2016.0,8068.8,2016,,8688.7,7472.6,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
387,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2017.0,7992.9,2017,,8683.4,7332.2,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
388,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2018.0,7840.4,2018,,8599.8,7117.8,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
389,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2019.0,7668.0,2019,,8495.4,6885.2,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
390,2.0,2.2,2.2.1,SH_STA_STNTN,Children moderately or severely stunted (thousands),360.0,Indonesia,2020.0,7526.1,2020,,8423.2,6682.7,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,The estimates for the year 2020 do not account for the full impact of COVID-19.  Household survey data on child height and age were not collected in 2020 due to physical distancing policies. One of the covariates used in the country model takes the impact of COVID-19 partially into account. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
391,2.0,2.2,2.2.2,SH_STA_WAST,Proportion of children moderately or severely wasted (%),360.0,Indonesia,2013.0,13.5,2013 (2013),,,,,"National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_POP_U5,,<5Y,,,,CA,,,,,,,,
392,2.0,2.2,2.2.2,SH_STA_WAST,Proportion of children moderately or severely wasted (%),360.0,Indonesia,2018.0,10.2,2018 (2018),,,,,"National report on basic health research, RISKESDAS, 2018. Jakarta, Indonesia,",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_POP_U5,,<5Y,,,,C,,,,,,,,
393,2.0,2.2,2.2.2,SH_STA_WASTN,Children moderately or severely wasted (thousands),360.0,Indonesia,2013.0,3228.3,2013 (2013),,,,,"National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,CA,,,,,,,,
394,2.0,2.2,2.2.2,SH_STA_WASTN,Children moderately or severely wasted (thousands),360.0,Indonesia,2018.0,2483.7,2018 (2018),,,,,"National report on basic health research, RISKESDAS, 2018. Jakarta, Indonesia,",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,C,,,,,,,,
395,2.0,2.2,2.2.2,SN_STA_OVWGT,Proportion of children moderately or severely overweight (%),360.0,Indonesia,2013.0,11.5,2013 (2013),,,,,"National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_POP_U5,,<5Y,,,,CA,,,,,,,,
396,2.0,2.2,2.2.2,SN_STA_OVWGT,Proportion of children moderately or severely overweight (%),360.0,Indonesia,2018.0,8.0,2018 (2018),,8.3,7.8,,"National report on basic health research, RISKESDAS, 2018. Jakarta, Indonesia,",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_POP_U5,,<5Y,,,,C,,,,,,,,
397,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2012.0,1917.6,2012,,2328.1,1574.0,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
398,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2013.0,2064.8,2013,,2529.0,1679.0,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
399,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2014.0,2206.6,2014,,2730.6,1774.9,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
400,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2015.0,2329.5,2015,,2916.6,1850.4,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
401,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2016.0,2467.5,2016,,3130.3,1932.5,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
402,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2017.0,2552.9,2017,,3286.7,1967.9,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
403,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2018.0,2596.3,2018,,3397.9,1966.0,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
404,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2019.0,2619.1,2019,,3491.6,1944.0,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",, ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
405,2.0,2.2,2.2.2,SN_STA_OVWGTN,Children moderately or severely overweight (thousands),360.0,Indonesia,2020.0,2635.2,2020,,3587.0,1911.9,,"Source: Joint Child Malnutrition Estimates (2021 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,The estimates for the year 2020 do not account for the full impact of COVID-19.  Household survey data on child height and age were not collected in 2020 due to physical distancing policies. One of the covariates used in the country model takes the impact of COVID-19 partially into account. ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUM_TH,,<5Y,,,,M,,,,,,,,
430,2.0,2.3,2.3.1,PD_AGR_SSFP,"Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",360.0,Indonesia,2012.0,,2012,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
435,2.0,2.3,2.3.1,PD_AGR_SSFP,"Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",360.0,Indonesia,2013.0,,2013,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
437,2.0,2.3,2.3.1,PD_AGR_SSFP,"Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",360.0,Indonesia,2014.0,,2014,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
441,2.0,2.3,2.3.1,PD_AGR_SSFP,"Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",360.0,Indonesia,2015.0,,2015,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
442,2.0,2.3,2.3.1,PD_AGR_SSFP,"Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",360.0,Indonesia,2016.0,,2016,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
446,2.0,2.3,2.3.2,SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",360.0,Indonesia,2012.0,,2012,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
449,2.0,2.3,2.3.2,SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",360.0,Indonesia,2013.0,,2013,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
452,2.0,2.3,2.3.2,SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",360.0,Indonesia,2014.0,,2014,,,,2011.0,,,NaN = A figure was not provided,,,,BOTHSEX,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CON_USD,,,,,,,,,,,,,,
