,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
305,1.0,1.5,1.5.2,VC_DSR_LSGP,Direct economic loss attributed to disasters relative to GDP (%),320.0,Guatemala,2016.0,0.000132,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
306,1.0,1.5,1.5.2,VC_DSR_LSGP,Direct economic loss attributed to disasters relative to GDP (%),320.0,Guatemala,2017.0,0.002152,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
307,1.0,1.5,1.5.2,VC_DSR_LSGP,Direct economic loss attributed to disasters relative to GDP (%),320.0,Guatemala,2018.0,0.002053,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
308,1.0,1.5,1.5.2,VC_DSR_LSGP,Direct economic loss attributed to disasters relative to GDP (%),320.0,Guatemala,2019.0,0.000452,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
309,1.0,1.5,1.5.2,VC_DSR_LSGP,Direct economic loss attributed to disasters relative to GDP (%),320.0,Guatemala,2020.0,0.011941,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
310,1.0,1.5,1.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),320.0,Guatemala,2015.0,46815601.501959994,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
311,1.0,1.5,1.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),320.0,Guatemala,2017.0,2613727.5224,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
312,1.0,1.5,1.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),320.0,Guatemala,2018.0,96770720.9939,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
313,1.0,1.5,1.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),320.0,Guatemala,2019.0,34183251.52554,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
314,1.0,1.5,1.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),320.0,Guatemala,2020.0,118073432.61275,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
315,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2012.0,247532400.0,2012,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
316,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2013.0,6615000.0,2013,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
317,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2014.0,119050800.0,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
318,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2015.0,40840537.5,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
319,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2016.0,8083425.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
320,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2017.0,150471000.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
321,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2018.0,50584500.0,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
322,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),320.0,Guatemala,2020.0,23102158.655270003,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
323,1.0,1.5,1.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),320.0,Guatemala,2012.0,1.0,2012,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
324,1.0,1.5,1.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),320.0,Guatemala,2015.0,1820280.0,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
325,1.0,1.5,1.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),320.0,Guatemala,2016.0,575718.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
326,1.0,1.5,1.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),320.0,Guatemala,2019.0,597564.0,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
327,1.0,1.5,1.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),320.0,Guatemala,2020.0,335575.15158,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
328,1.0,1.5,1.5.2,VC_DSR_CHLN,Direct economic loss to cultural heritage damaged or destroyed attributed to disasters (millions of current United States dollars),320.0,Guatemala,2020.0,1470780.5365,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD_M,,,,,,C,,,,,,,,
329,1.0,1.5,1.5.2,VC_DSR_DDPA,Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars),320.0,Guatemala,2020.0,777084259.54098,2020,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,CU_USD,,,,,,C,,,,,,,,
330,1.0,1.a,1.a.2,SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",320.0,Guatemala,2012.0,21.10514,2012,,,,,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
331,1.0,1.a,1.a.2,SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",320.0,Guatemala,2013.0,20.63795,2013,,,,,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
332,1.0,1.a,1.a.2,SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",320.0,Guatemala,2014.0,21.95939,2014,,,,,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
333,1.0,1.a,1.a.2,SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",320.0,Guatemala,2015.0,24.0855,2015,,,,,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
334,1.0,1.a,1.a.2,SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",320.0,Guatemala,2016.0,23.43475,2016,,,,,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
335,1.0,1.a,1.a.2,SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",320.0,Guatemala,2017.0,23.08805,2017,,,,,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
